HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,OnboardSpending
Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,485.74408365437534,0.0,False,G,S,485.74408365437534
Earth,False,TRAPPIST-1e,36.0,False,3.0,0.0,435.0,8.0,277.0,False,G,S,723.0
Earth,False,55 Cancri e,46.0,False,426.0,37.0,0.0,0.0,568.0,False,F,S,1031.0
Earth,False,TRAPPIST-1e,75.0,False,0.0,0.0,1224.0,485.74408365437534,1769.0,False,F,P,3478.7440836543756
Earth,False,TRAPPIST-1e,37.0,False,0.0,8.0,70.0,360.0,258.0,False,F,P,696.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,PSO J318.5-22,33.0,False,270.0,412.0,1.0,485.74408365437534,5.0,False,F,P,1173.7440836543753
Mars,False,TRAPPIST-1e,35.0,False,174.0,0.0,381.0,0.0,62.0,False,F,S,617.0
Europa,False,55 Cancri e,19.0,False,0.0,714.4862536656891,0.0,0.0,8195.0,False,C,P,8909.48625366569
Europa,False,55 Cancri e,34.0,False,0.0,22.0,270.12864211105006,3028.0,3768.0,False,C,P,7088.12864211105
Earth,False,TRAPPIST-1e,23.0,False,1010.0,0.0,33.0,10.0,0.0,True,F,S,1053.0
Earth,False,55 Cancri e,37.0,False,1508.0,714.4862536656891,0.0,1.0,0.0,False,G,S,2223.486253665689
Earth,False,55 Cancri e,24.0,False,1367.0,0.0,1.0,0.0,0.0,False,F,S,1368.0
Europa,False,TRAPPIST-1e,54.0,True,0.0,3381.0,0.0,4463.0,34.0,False,A,P,7878.0
Mars,False,55 Cancri e,52.0,False,1377.0,0.0,32.0,22.0,0.0,True,F,P,1431.0
Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,297.0,3.0,676.0,2924.0,False,C,P,3900.0
Europa,False,55 Cancri e,27.0,False,0.0,12077.0,0.0,75.0,0.0,True,C,P,12152.0
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,55 Cancri e,47.0,False,1320.0,428.0,4.0,24.0,0.0,False,C,P,1776.0
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Europa,False,55 Cancri e,49.0,False,9.0,2426.0,95.0,1249.0,168.0,False,D,S,3947.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,2012.0,1.0,9124.0,4.0,False,D,S,11141.0
Europa,False,TRAPPIST-1e,67.0,False,0.0,4715.0,0.0,599.0,6.0,True,D,S,5320.0
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P,0.0
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P,0.0
Europa,False,TRAPPIST-1e,59.0,False,0.0,2210.0,0.0,4085.0,11.0,False,D,P,6306.0
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P,0.0
Earth,False,TRAPPIST-1e,33.0,False,0.0,763.0,1.0,66.0,84.0,False,G,P,914.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Mars,False,TRAPPIST-1e,29.0,False,1365.0,0.0,791.0,210.0,0.0,False,F,P,2366.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,True,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,454.0,0.0,454.0,0.0,False,G,S,908.0
Earth,False,TRAPPIST-1e,18.0,False,128.0,37.0,626.0,0.0,5.0,False,F,P,796.0
Earth,True,PSO J318.5-22,57.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,55 Cancri e,27.0,False,0.0,760.0,0.0,21.0,23.0,False,F,S,804.0
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,4106.0,388.0,892.0,2.0,True,B,P,5388.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,556.0,0.0,20.0,1589.0,0.0,False,F,S,2165.0
Mars,False,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S,0.0
Europa,False,TRAPPIST-1e,44.0,True,1409.0,910.0,17.0,1452.0,3782.0,False,A,S,7570.0
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,26.0,False,14.0,0.0,0.0,857.0,0.0,False,F,P,871.0
Mars,False,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,False,F,P,1347.0
Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,648.0,0.0,0.0,False,F,S,648.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,785.0,0.0,0.0,0.0,True,F,S,785.0
Earth,True,PSO J318.5-22,53.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,55 Cancri e,28.0,False,613.0,22.0,0.0,0.0,0.0,False,F,P,635.0
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,55 Cancri e,31.0,False,1.0,714.4862536656891,2.0,605.0,0.0,False,G,P,1322.4862536656892
Earth,False,TRAPPIST-1e,9.0,False,350.53903958944284,0.0,0.0,0.0,0.0,False,G,P,350.53903958944284
Europa,False,55 Cancri e,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,False,D,S,3958.0
Earth,False,TRAPPIST-1e,35.0,False,0.0,722.0,0.0,0.0,185.0,False,G,S,907.0
Earth,False,TRAPPIST-1e,30.0,False,27.0,5412.0,86.0,485.74408365437534,0.0,True,G,S,6010.744083654376
Earth,False,55 Cancri e,13.0,False,880.0,0.0,0.0,0.0,0.0,False,F,S,880.0
Mars,False,TRAPPIST-1e,45.0,True,773.0,82.0,0.0,6.0,0.0,False,D,S,861.0
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,409.0,994.0,215.0,0.0,False,E,P,1618.0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,792.0,0.0,0.0,True,F,P,792.0
Europa,False,TRAPPIST-1e,28.0,False,2416.0,8926.0,41.0,1.0,462.0,True,C,S,11846.0
Earth,False,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,True,G,P,907.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P,0.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,F,P,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1.0,644.0,0.0,False,F,P,645.0
Mars,False,TRAPPIST-1e,22.0,False,579.0,0.0,267.0,0.0,108.0,False,E,P,954.0
Earth,False,TRAPPIST-1e,30.0,False,3.0,0.0,880.0,0.0,40.0,False,F,P,923.0
Europa,False,TRAPPIST-1e,36.0,False,0.0,4756.0,0.0,7818.0,96.0,False,D,S,12670.0
Mars,False,TRAPPIST-1e,20.0,False,464.0,0.0,1432.0,0.0,0.0,True,E,S,1896.0
Earth,False,55 Cancri e,22.0,False,0.0,0.0,659.0,94.0,0.0,True,G,P,753.0
Earth,False,55 Cancri e,22.0,False,0.0,30.0,0.0,0.0,673.0,False,F,S,703.0
Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,False,TRAPPIST-1e,35.0,False,194.0,0.0,678.0,0.0,0.0,False,F,P,872.0
Earth,False,55 Cancri e,41.0,False,0.0,33.0,0.0,1324.0,0.0,False,F,P,1357.0
Earth,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,23.0,False,1773.0,0.0,78.0,0.0,3.0,False,F,S,1854.0
Earth,False,TRAPPIST-1e,58.0,False,350.53903958944284,400.0,0.0,690.0,490.0,True,E,P,1930.5390395894428
Earth,False,TRAPPIST-1e,22.0,False,0.0,46.0,0.0,676.0,0.0,False,G,S,722.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,270.12864211105006,59.0,4120.0,False,G,P,4449.12864211105
Earth,False,TRAPPIST-1e,20.0,False,768.0,19.0,0.0,1.0,0.0,False,E,P,788.0
Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,49.0,False,712.0,1.0,0.0,0.0,476.35311409149364,False,G,P,1189.3531140914936
Earth,False,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,False,E,S,1625.0
Earth,False,TRAPPIST-1e,30.0,False,854.0,0.0,30.0,0.0,0.0,False,G,S,884.0
Earth,False,55 Cancri e,36.0,False,0.0,810.0,0.0,0.0,0.0,False,G,S,810.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,780.0,44.0,0.0,5.0,False,F,P,829.0
Mars,False,TRAPPIST-1e,25.0,True,854.0,0.0,319.0,0.0,0.0,False,E,S,1173.0
Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,7.0,0.0,0.0,877.0,0.0,False,G,S,884.0
Europa,False,TRAPPIST-1e,29.0,False,0.0,544.0,7.0,2650.0,1561.0,False,C,S,4762.0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,False,55 Cancri e,36.0,False,828.0,5553.0,130.0,47.0,1171.0,True,C,S,7729.0
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,55 Cancri e,22.0,False,292.0,395.0,0.0,0.0,3.0,False,F,P,690.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,29.0,False,19.0,2115.0,17.0,485.74408365437534,0.0,True,F,P,2636.7440836543756
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,1829.0,2.0,3133.0,2447.0,False,T,P,7411.0
Earth,False,TRAPPIST-1e,43.0,False,9.0,0.0,1079.0,0.0,729.0,False,G,S,1817.0
Earth,False,TRAPPIST-1e,32.0,False,11.0,31.0,0.0,836.0,9.0,False,G,P,887.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,34.0,False,34.0,223.0,1559.0,0.0,0.0,True,G,S,1816.0
Mars,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,17.0,False,112.0,56.0,332.0,0.0,606.0,False,F,P,1106.0
Earth,False,TRAPPIST-1e,13.0,False,0.0,2.0,0.0,566.0,208.0,False,F,P,776.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,79.0,485.74408365437534,0.0,False,F,P,564.7440836543753
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,False,TRAPPIST-1e,33.0,False,4.0,0.0,28.0,0.0,2757.0,False,F,S,2789.0
Earth,False,TRAPPIST-1e,21.0,False,759.0,0.0,0.0,485.74408365437534,40.0,False,F,P,1284.7440836543753
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,227.0,537.0,13.0,0.0,0.0,True,F,P,777.0
Earth,False,55 Cancri e,17.0,False,0.0,11.0,493.0,0.0,372.0,False,F,S,876.0
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,31.0,False,1458.0,421.0,76.0,0.0,0.0,False,D,P,1955.0
Earth,False,55 Cancri e,43.0,False,6.0,236.0,3.0,448.0,54.0,False,F,P,747.0
Earth,False,TRAPPIST-1e,43.0,False,602.0,3.0,27.0,89.0,69.0,False,E,S,790.0
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,661.0,0.0,94.0,True,F,P,755.0
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,55 Cancri e,42.0,False,526.0,2.0,28.0,161.0,476.35311409149364,False,F,S,1193.3531140914936
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,157.0,644.0,False,F,P,801.0
Mars,False,TRAPPIST-1e,42.0,False,554.0,0.0,1168.0,0.0,275.0,False,F,S,1997.0
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,31.0,93.0,578.0,0.0,0.0,True,F,P,702.0
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,TRAPPIST-1e,48.0,False,58.0,0.0,12.0,485.74408365437534,0.0,False,E,S,555.7440836543753
Earth,False,TRAPPIST-1e,42.0,False,350.53903958944284,1.0,61.0,897.0,0.0,False,F,S,1309.5390395894428
Mars,False,TRAPPIST-1e,42.0,False,999.0,0.0,49.0,0.0,11.0,False,D,S,1059.0
Earth,False,TRAPPIST-1e,23.0,False,139.0,0.0,0.0,567.0,0.0,False,G,S,706.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,714.4862536656891,0.0,543.0,476.35311409149364,False,G,S,1733.8393677571828
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,450.0,94.0,364.0,False,G,P,908.0
Earth,False,TRAPPIST-1e,30.0,False,756.0,4.0,30.0,0.0,0.0,False,E,S,790.0
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,27.0,0.0,3573.0,3643.0,False,C,P,7243.0
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,1.0,0.0,1264.0,False,F,P,1265.0
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,F,S,0.0
Earth,False,55 Cancri e,41.0,False,682.0,0.0,0.0,0.0,17.0,False,F,S,699.0
Earth,False,55 Cancri e,35.0,False,2594.0,195.0,0.0,0.0,0.0,False,F,S,2789.0
Earth,False,TRAPPIST-1e,26.0,False,552.0,192.0,30.0,0.0,1.0,False,F,P,775.0
Earth,False,TRAPPIST-1e,17.0,False,584.0,738.0,54.0,0.0,621.0,False,F,P,1997.0
Mars,False,TRAPPIST-1e,69.0,False,4483.0,0.0,525.0,0.0,500.0,False,D,S,5508.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,PSO J318.5-22,25.0,False,2.0,2762.0,552.0,0.0,1391.0,False,G,S,4707.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,25.0,False,64.0,0.0,0.0,660.0,0.0,False,F,S,724.0
Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,33.0,619.0,False,F,S,652.0
Earth,False,TRAPPIST-1e,14.0,False,148.0,0.0,34.0,808.0,0.0,False,E,S,990.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,False,TRAPPIST-1e,22.0,False,272.0,44.0,0.0,1064.0,418.0,False,G,S,1798.0
Earth,False,TRAPPIST-1e,24.0,False,873.0,12.0,1.0,0.0,3.0,False,G,S,889.0
Mars,False,TRAPPIST-1e,27.0,False,311.0,0.0,745.0,232.0,0.0,False,F,P,1288.0
Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,13.0,291.0,481.0,2.0,False,E,P,787.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,5.0,4.0,541.0,238.0,False,E,P,788.0
Earth,False,55 Cancri e,38.0,False,0.0,2506.0,46.0,11001.0,5.0,False,A,P,13558.0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Europa,False,55 Cancri e,23.0,False,36.0,2467.0,0.0,381.0,803.0,False,A,P,3687.0
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,False,TRAPPIST-1e,43.0,False,0.0,9.0,1145.0,0.0,0.0,False,F,S,1154.0
Mars,False,TRAPPIST-1e,28.0,False,34.0,0.0,1342.0,91.0,0.0,True,F,P,1467.0
Europa,False,55 Cancri e,33.0,False,0.0,8759.0,0.0,2788.0,4513.0,False,C,S,16060.0
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,55.0,0.0,656.0,0.0,False,F,S,711.0
Europa,False,55 Cancri e,28.0,True,2.0,2144.0,0.0,435.0,5872.0,False,B,S,8453.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,55 Cancri e,29.0,False,75.0,17.0,0.0,211.0,506.0,False,G,P,809.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,True,F,S,1291.0
Europa,False,TRAPPIST-1e,59.0,False,0.0,5407.0,0.0,285.0,1135.0,False,C,P,6827.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,E,P,0.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,D,P,0.0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,False,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,True,F,S,1161.0
Mars,False,TRAPPIST-1e,25.0,False,1734.0,1.0,189.0,1.0,0.0,False,F,S,1925.0
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,24.0,False,737.0,37.0,1682.0,0.0,0.0,False,F,S,2456.0
Mars,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,55 Cancri e,20.0,False,0.0,646.0,0.0,485.74408365437534,1425.0,False,B,P,2556.7440836543756
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,PSO J318.5-22,23.0,False,0.0,9.0,292.0,35.0,349.0,True,E,P,685.0
Mars,False,TRAPPIST-1e,24.0,False,345.0,0.0,451.0,0.0,582.0,False,E,S,1378.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,1482.0,127.0,1555.0,1257.0,False,B,P,4421.0
Mars,False,TRAPPIST-1e,29.0,False,834.0,0.0,28.0,117.0,41.0,False,E,P,1020.0
Europa,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,42.0,False,41.0,1912.0,0.0,1899.0,43.0,False,B,S,3895.0
Earth,True,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,36.0,False,548.0,179.0,24.0,0.0,77.0,False,F,S,828.0
Europa,False,55 Cancri e,37.0,False,0.0,100.0,0.0,1402.0,1462.0,False,F,S,2964.0
Europa,False,55 Cancri e,41.0,False,0.0,12809.0,2.0,2835.0,1514.0,True,A,P,17160.0
Earth,False,TRAPPIST-1e,18.0,False,852.0,48.0,0.0,7.0,0.0,False,G,S,907.0
Mars,False,TRAPPIST-1e,62.0,False,1663.0,0.0,23.0,2.0,12.0,False,F,P,1700.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,55.0,False,1281.0,0.0,7.0,1.0,0.0,False,F,P,1289.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,32.0,False,238.0,156.0,3.0,2.0,324.0,False,F,P,723.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,1124.0,4.0,0.0,0.0,True,F,S,1128.0
Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,476.35311409149364,True,G,S,476.35311409149364
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,55.0,False,403.0,0.0,922.0,0.0,0.0,True,F,P,1325.0
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Europa,False,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,False,F,S,4537.0
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,882.0,0.0,0.0,485.74408365437534,0.0,False,G,P,1367.7440836543753
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,19.0,False,194.0,44.0,0.0,549.0,1.0,False,E,S,788.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,20.0,False,2502.0,0.0,96.0,0.0,0.0,False,F,P,2598.0
Europa,False,TRAPPIST-1e,42.0,False,2.0,3024.0,0.0,89.0,10.0,True,E,S,3125.0
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,32.0,False,598.0,0.0,138.0,0.0,624.0,False,E,P,1360.0
Earth,False,TRAPPIST-1e,28.0,False,145.0,8.0,557.0,0.0,74.0,True,G,P,784.0
